userID,caption,trial_number,image_name,group,tag,evaluator
20240126131801,"A young girl wearing a sweatshirt and tall socks stands in a grassy area, holding a rope attached to a large brown horse, with a small fire in the foreground and open land in the background including an older man and his darker brown horse",3,Image_1.png,effort,E3,1
20240314172051,"People enjoy a leisurely walk on a paved pathway in a park. Two of them are middle aged women walking side by side towards the front and two of them are adult individuals walking away. There is a young boy holding a red ball getting ready to kick it. There are benches along the path and on one of them there is an adult woman sitting down with her legs crossed, and another has an old man sitting down taking a phone call with his legs crossed and a black dog besides him staring into the distance. There is lush grass and trees with what appears to be a fountain to the left and a small building to the back. The trees are to the right of the image. It is a cloudy day",4,Image_10.png,effort,E5,1
20240126144429,Two people sit on a bench overlooking a calm sea as the sun sets in the distance and a singular boat navigates through,4,Image_11.png,default,D3,1
20240125205520,"A young boy wearing a yellow t-shirt, gray shorts, and an orange helmet is jumping over the curb on a scooter. The day is sunny and residential homes fill the background.",2,Image_12.png,default,D2,1
20240126170315,Two female athletes in a competitive chase for the ball during a soccer match. One of the athletes is wearing a blue jersey while the other is wearing a white jersey. The athlete with the blue jersey seems to be pushing the athlete with a white one to get hold of the ball from her. There are two more athletes in the background from each of the two teams. ,9,Image_13.png,default,D4,1
20240321132333,"A hiker wearing black gear climbs up a steep slope covered with snow using hooks in his hands to pierce through snow. The backdrop shows the snowy trail shining with sunlight, on the left are some plants and mountain rock. At the foreground are a couple of hiking sticks etched in snow. ",9,Image_15.png,effort,E9,1
20240125143337,A group of adults and children stands by a small pool containing three small orange fish. The children are at the edge of the pool. Two children are interacting and an older lady is reaching out to both of them. Other adults walk by in front of a green wall in the background.,5,Image_2.png,default,D1,1
20240315171104,"A lone figure is fishing beside a tranquil moggy lake at dawn, under the shelter of a large green tree. There are many trees on the other side of the lake.",11,Image_3.png,effort,E8,1
20240129161024,"City pedestrians walk by a colorful puppet theater display on the back of a yellow cargo bike, with painted figures resembling the character in The Scream. The most prominent pedestrian is wearing a brown jacket and blue jeans. The middle ground contains an intersection where pedestrians wait to cross in one direction and cross in the. Two cop cars wait for the light to change. A stone building that resembles a fort is behind the intersection, with taller office-style buildings behind them. It looks like New York City.",4,Image_5.png,effort,E4,1
20240125151039,An Asian man and woman are patronizing a street food vendor with a yellow taxi parked behind them. There is another woman on the left with her face blocked by a tree.,12,Image_6.png,effort,E2,1
20240314213151,"A man in a red jacket, white cargo pants, glasses and hat sits on a wooded grey bench along side with his trekking equipment. The man is cooking food in the outdoors on the bench while being surrounded by greenery",2,Image_7.png,effort,E7,1
20240314182149,"A red off-road vehicle is perched on an uneven dirt path with one person inside as the driver and two people outside the car, one of them being a woman in a light green shirt.",8,Image_9.png,effort,E6,1
20240129161024,"A young woman in knee-high rubber boots and a black long-sleeve shirt with an athletic logo stands in a grassy field, holding a rope in her left hand that is tied to a horse's green bit, on her right. The horse faces toward a firepit in the foreground, along with the woman. In the background, an older white male with a baseball cap, blue shirt, blue jeans, and a lanyard looks toward the fire as well. A horse walks partially off camera to his left. There are logs scattered on the background behind the man and the second horse. Wooden fences are in the far background, and a forest is behind them.",2,Image_1.png,effort,E4,2
20240314182149,A man in a park talking to his phone with his dog besides him as the dog looks at the camera. The sky looks cloudy and a boy in a red shirt is playing basketball. There also seems to be a venue place at the background.,2,Image_10.png,effort,E6,2
20240126170315,Two people sit on a bench on the side of a river overlooking it as the sun sets in the distance. There is a ship in the sea in the line of sight of the couple. There are buildings vaguely visible across the river.,11,Image_11.png,default,D4,2
20240126144429,A young person is enjoying a sunny day outside doing tricks on a scooter,5,Image_12.png,default,D3,2
20240314172051,Two young women are playing soccer. One is playing for a blue team and the other one is playing for a white team. The one in blue has a concentrated look on her face as she goes for a tackle in an attempt to get the ball away from the other woman. The other woman has a look of shock on her face with her mouth wide open as she falls down with the ball still in her possession at her right foot. The ball has each pentagon colored white with a black border and each hexagon surrounded in black with a white triangle in the center. They are in a soccer pitch with a red flag in the background representing the edge of the field. There is a woman from the blue team in the right on the back and one from the white team on the left side. Behind them is a black net and behind that there is a bunch of tall bushes completely covering the background. ,10,Image_13.png,effort,E5,2
20240314145233,A traveler is climbing up a snowy trail towards the ski poles on a sunny day. The climber is using a red ice pick and cleats to make it up the trail. They are carrying their skis on their back with the rest of their equipment.,2,Image_15.png,default,D5,2
20240125205520,A small boy in a red shirt is pulled away from a water exhibit with golden fish in it by a girl and woman while several other children watch. There are several other pedestrians walking in the background and a large green wall.,6,Image_2.png,default,D2,2
20240321132333,A large tree stands on the left side of the image on top of a small slope. At the bottom of that slope is sillhouete of a man looking at the lake in the back of the image. At the very back are trees on the other side of the lake and some sunlight peaking through the fog atmosphere at the dawn.,7,Image_3.png,effort,E9,2
20240125143337,City pedestrians walk near around a colorful puppet theater cart near an intersection on a busy day. Multiple tall buildings and street cars are visible in the background. Pedestrians are wearing coats and pants. ,8,Image_5.png,default,D1,2
20240126131801,A grown man and woman observe a collection of food items for sale at an outdoor market at night while the vendor adjusts the food,7,Image_6.png,effort,E3,2
20240315171104,"A man wearing a glass in a red jacket and black hat and white jeans sits on a bench surrounded by greenery, preparing a meal outdoors. There is a red bottle on the bench. ",2,Image_7.png,effort,E8,2
20240314213151,A red off-road Cherokee Jeep vehicle with heavy suspensions and off road tires is perched on an uneven dirt rocky path with a small child spectating in the distance. In the background there is a dry grassy hill ,10,Image_9.png,effort,E7,2
20240125143337,"A young girl wearing a black sweatshirt, brown pants, and riding boots stands in a grassy area holding the reigns for the brown horse on the left, with a small fire in the foreground and an older man looking on and standing next to another brown horse in the background. A forest is visible behind the grassy area.",1,Image_1.png,default,D1,3
20240314213151,Numerous people enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. A male person with sunglasses is talking on the phone on a wooden bench while a dark dog sits alongside him. In the background there is a a big gazebo,11,Image_10.png,effort,E7,3
20240314172051,"A man dressed in black and a woman dressed in blue, both with glasses sit on a bench overlooking a calm sea as the sun sets in the distance above the skyline of a city with 6 very tall buildings. Out of the 6 buildings one is noticeably taller than the rest. There are clouds covering most of the sky except for a circular area above the city and the are behind that. There is a white sail boat with a red line near the top in the middle of the sea, and another boat in the distance to the left.",11,Image_11.png,effort,E5,3
20240126170315,A young boy is enjoying a sunny day outside on a scooter. The boy is doing a stunt with the scooter near the footpath. It is a residential area with bungalows in the background.,8,Image_12.png,default,D4,3
20240314182149,"A girl in a blue soccer shirt numbered 21 pushing a girl from the opposite team with a white shirt as she tries to get hold of the ball as two other girls, one from each team, approach them.",7,Image_13.png,effort,E6,3
20240314153816,"A traveler with backpack is climbing a snowy trail in a quiet forest, taking in the serene snowy landscape. there is snow everywhere.  in front of him there are foot steps and also two sticks are located at the end of the foot steps",9,Image_15.png,default,D6,3
20240126144429,"Some families stand by an indoor water tank with fishes, engaging with the exhibit",1,Image_2.png,default,D3,3
20240314145233,"A fisherman is fishing beside a glass like lake as the sun rises over the landscape. It is a foggy morning, with no one around. A tree in the foreground provides shadow over the fisherman.",12,Image_3.png,default,D5,3
